100	0
200	0
300	0
400	0
500	0
600	15
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	16
1500	0
1600	0
1700	16
1800	0
1900	15
2000	0
2100	16
2200	0
2300	16
2400	15
2500	0
2600	16
2700	15
2800	16
2900	16
3000	15
3100	16
3200	31
3300	16
3400	31
3500	16
3600	31
3700	31
3800	31
3900	32
4000	31
4100	31
4200	47
4300	47
4400	31
4500	31
4600	47
4700	47
4800	63
4900	62
5000	94
5100	62
5200	79
5300	78
5400	62
5500	78
5600	94
5700	63
5800	62
5900	63
